1,2,3,4,5
1.0,1.0,1.0,1.0,1.0
0.940079809415,0.9330601689682559,0.9330601689682559,0.9330601689682559,0.9360676080799464
0.9579719290898911,0.9601533083698105,0.9045577993964842,0.9994618119891898,0.9045577993964842
0.9944973013375724,0.9695450923847366,0.9458154593608676,0.9199752056271637,0.9439548171935637
0.9537474347289603,0.8539732694836134,0.9377106266758846,0.9200054779006999,0.9464699626045946
0.7167148016755402,0.9626617396265997,0.8625315074167994,0.8975021104842269,0.9445338114737735
0.7584843661579719,0.8896520139299802,0.9487679277909531,0.9774540345221417,0.8664995396672215
0.9127788739866058,0.9643959394160906,0.8676827809575233,0.6031593562931028,0.9062907332099849
0.9812329368298923,0.983926096460052,0.8342537527555075,0.9689551883284909,0.9628889306996955
0.9998979260911025,0.9593528750044421,0.9987259655949403,1.0,0.9823201221235911
0.9993812240930108,1.0,1.0,0.9880141119014522,1.0
1.0,1.0,0.9976427204485873,1.0,1.0
0.9999742108372973,0.9998380915741627,0.9946407904697951,1.0,1.0
1.0,0.9872205811708674,1.0,1.0,1.0
0.997363612486669,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.9986314221992217,1.0,0.9972107932176928,0.9989462432195727,0.9999788899744184
0.9917097903205654,0.9768824596991406,0.9837981088172099,0.9865132323243728,0.9685387711041774
0.9869548610154764,0.9939164493680415,0.9968245408465995,0.9716623005486535,0.9864524770988767
0.9864730133735213,0.9943279944810225,0.9885086709564274,0.9640884598649444,0.9644572088604481
0.9643040520307424,0.9675246164488203,0.9567716970320487,0.9406287562488576,0.9417533061668351
0.9875855195566535,0.98725827526654,0.9920617878006392,0.9979245995728285,0.9281826986401516
0.9899381038656696,0.9577724238041145,0.9643508125361233,0.892658333334696,0.8679200367852267
0.9611036205121547,0.958913693870155,0.8911727223220263,0.8787703515122959,0.880809775846639
0.9943841215767608,0.9851338385111595,0.9750586613452571,0.9678336747298575,0.9827570546865078
0.9886157996736293,0.6962074949253335,0.6633498306385366,0.7874059034871883,0.9479219781789064
0.4576713383402616,0.39784772974505805,0.6730924484105492,0.9707200524987631,0.9861745691334175
0.9861939940727799,0.9103983308079415,0.664564868064305,0.6162214965103325,0.6606724832091408
0.8882981036599082,0.7693431783386819,0.6831371492471753,0.7283436579879403,0.7984223837108775
0.9788103114963245,0.9227143458004677,0.9571621276966782,0.9843382666552523,0.9399391918892062
0.9269255053808478,0.9713645054014305,0.9994103855601395,0.9517279736375406,0.6184478963282
0.9792887040895399,0.9065190616835239,0.992852907783524,0.8119747550365765,0.7833034004878833
0.9660165648797359,0.9957635268828309,0.7031594591637321,0.6140883507538422,0.42176422540838526
0.9496344050914509,0.5575688558297882,0.44706551464460337,0.2652906909251596,0.9642872500818482
0.7589463273714732,0.563142142733591,0.46521942677779005,0.7724592093246924,0.9265226732555489
0.46278915460110703,0.8888897853285915,0.36414094251905815,0.9211038504985701,0.9608589088558394
0.271621957236189,0.800374956510495,0.2279345537265658,0.3314587732896615,0.6261226171768207
0.42330930080622153,0.7541754539560153,0.872860239474457,0.8261304690182782,0.6126210064272951
0.7130868370495171,0.8735471193290585,0.8627566857786502,0.6747126999600879,0.6761694822594342
0.99446155891916,0.920019161968397,0.9836103122510024,0.9926233191742848,0.9824358530956168
0.788464664379741,0.9326117496269639,0.9545396949937361,0.8128765243465699,0.944805414484205
0.9704817057121173,0.9550854152298447,0.7873575755966657,0.9764749029532214,0.98846753269377
0.9830597111259929,0.9432281699481282,0.9832043065430764,0.969963172374201,0.9821303268884832
0.9395566392213166,0.985185213760199,0.9737308363914983,0.9938161361116004,0.9974220398632885
0.9424110066931098,0.9514723207677789,0.8414333352022398,0.8353145983883448,0.8353145983883448
0.7062915820650807,0.47277169726191387,0.4686349370217346,0.40839422519286184,0.9414948569060333
0.8876621593621263,0.900865216759223,0.850801881698998,0.8699203564877995,0.6626862381292059
0.9992355453194022,0.9931999113083181,0.810512382727984,0.6034808453785034,0.30229069685206333
0.9888043008548484,0.7436945879804309,0.47440961618523636,0.17679973340008598,0.06656362504510621
0.6568479653926278,0.36292838506678404,0.17593932810615648,0.0774457628421368,-0.005628618744606843
0.9254222972348696,0.7106614757197541,0.5697348705416638,0.2868344273920034,0.22248584623795822
0.6496041772743426,0.48098744096700635,0.26602179539447024,0.26168008468163606,0.22167521646041793
0.993051393006581,0.9977044576972661,0.9832121381440684,0.9788964039379722,0.946201209316216
0.9908130890080868,0.9835883779890865,0.9782029772913917,0.9659632274302075,0.9872232860462465
0.9902958903818511,0.9960234614598257,0.9760851477717218,0.9711611793657717,0.8721312306133532
1.0,1.0,1.0,0.9918265550619474,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.9999935527093243,1.0,1.0,1.0
0.9792498106111673,0.9938019046334512,0.9973448537765334,0.9911734102044866,0.9348424914580198
0.9934224446704216,0.9872690486900688,0.9697033375616462,0.9843848779731654,0.938498388552092
0.9877280897036629,0.9659593072769999,0.9936856584887838,0.9591764251785346,0.9936856584887838
0.9444855437469076,0.9301646366697573,0.9729671145980576,0.9503785530162597,0.8819673791054632
0.9972642206800623,0.9780306784182272,0.9828378376034765,0.7958183520661828,0.4087623160038749
0.9870017418756981,0.9283453469358144,0.8314482948803612,0.57116490574177,0.1378059717986744
0.9585232418200834,0.8949119749430228,0.8854558429705329,0.5011336097282796,0.5405290105714305
0.7223409495268606,0.891478785052232,0.5260788924099407,0.5592999229417436,0.5773708562526538
0.6413091097586807,0.6682123073765319,0.6620939346935878,0.7113332085611923,0.5589550309284739
0.7549708486540213,0.7504803693854578,0.8259783561815314,0.7147523971284064,0.6306821039420254
0.998006496059722,0.9830221861901196,0.9996225666326015,0.9843254340916854,0.8105271383753443
0.9874519768251832,0.9973278133033726,0.9966268376139388,0.8755940405774947,0.6186357763146164
0.978814638541593,0.9585757176524657,0.8690572875277657,0.6613115271691588,0.4112075571308867
0.9925332491944878,0.9694779891582527,0.8531939324626366,0.4718978883671022,-0.019274053303710348
0.9800794936856736,0.9598513430599194,0.6606689085013987,-0.24951169227681225,-0.6200386097581198
0.9551607096195327,0.6903427234099699,-0.07839135374624095,-0.42941047251023357,-0.19941024121943438
0.9624123679491703,0.25322091783609646,0.04736030827522118,0.2450850763491335,0.1411022236762538
0.5867497265661518,0.23538565506147158,0.3853681833627467,0.37032186787751686,0.11456167158542403
0.6968817824246303,0.838879902264069,0.5593949091692325,0.3495863101908296,0.10577793907819712
0.9709920714755806,0.8848252304922923,0.7221590910935083,0.2899282642279761,0.3114985294060032
0.7332777093072083,0.4934304435714478,0.08199914097221324,0.0996234654116573,0.004069564526838929
0.7610505082660792,0.23592224874898277,0.21780261625857975,0.18034534941284427,0.18121828589720432
0.9748462911687625,0.945725088878695,0.9591289615480048,0.9591154648218816,0.9968246282282774
0.9991895101281159,0.9869710539533689,0.9993407811544088,0.9993146714255946,0.9704687611010687
0.9428805177541796,0.9965886640394009,0.9772557165284306,0.9773196452129459,0.9769792416971176
0.9995109102812069,0.9247166723184919,0.9473934596864092,0.8728169383469374,0.866711096301233
1.0,1.0,0.9986314221992217,0.9888191400178166,0.9946306481670824
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.99654193754748,0.9928196326601313,0.9787625773183193,0.9997130346023253,0.9992347207977882
0.9994197871046746,0.9864657766321058,0.994609898620243,0.9746599936548281,0.9848520710027546
0.9860780908845515,0.9937735554570633,0.9673045702975341,0.9891999987018365,0.9980201745898658
0.9674161578445657,0.951165781171749,0.9612364109332258,0.9813270647102272,0.9569996635558263
0.9926106193494928,0.9944548837839076,0.9881942346321229,0.9767420679850192,0.9124458026450664
0.9929837194671454,0.9874067015729843,0.9793713704571777,0.9510785859043533,0.9654949010096969
0.983807636185797,0.9615238428771635,0.6008778886844766,0.7909961285745053,0.6734774564351886
0.9751876472327354,0.26988662754868664,0.39265097236914787,0.25917601878015417,0.23411465615294125
0.1629952588396747,0.2671279519487578,0.14468381025119928,0.14399363957768607,0.4124654533934307
0.9048439645678725,0.9018747030010561,0.9625744809748815,0.7437791999951909,0.560484103324769
0.8105280000409345,0.8706397623106126,0.9962847755430337,0.885078148134678,0.924958939745936
0.9484935652253936,0.2554024807294311,0.09385972327068899,0.13400934069580306,0.24486381315131395
0.7228820934956026,0.5948419712407604,0.6800443695660194,0.5818353591288187,0.4806686929752516
0.9362512483271697,0.9823218443484661,0.9000891998055023,0.7290531324863758,0.8708176136933616
0.8988402240251386,0.8117663227207993,0.6770481748307635,0.7669004067601364,0.5960443602641347
0.43992974150867376,0.456626760907393,0.43024852155894866,0.8206635043693699,0.43278571818059564
0.8496767116933844,0.9886620901635419,0.42187171275486757,0.06872686381230117,-0.1256432248045274
0.8616657314870702,0.10373062306779701,-0.011004298614471664,-0.13486001581648463,-0.015078766289242422
0.24838298984581886,-0.1868729141000555,-0.45660815705619595,-0.12054952846530881,-0.5522383486570379
0.6751875441882457,0.34587112424625965,0.28655087705256443,-0.09830067609925766,-0.2964573974624382
0.8768183782859471,0.3808843261389525,0.45198664959115964,0.0566123377867235,-0.12675538617926504
0.4636183026987002,0.7308912306798704,0.32250170589601757,0.165921127208292,0.020445885866916494
0.7498847108804334,0.8410006773276377,0.48624398879542274,0.2973957294973574,0.11728749105945988
0.7900151812294361,0.603045150214313,0.2894236043142817,0.02805941370184997,-0.03990756941847476
0.9778825619794614,0.728822768754498,0.43234243614154455,0.013112796857423961,-0.23087748238593256
0.8003276348752753,0.4173132465347845,-0.42419412634368636,-0.5682188299464275,-0.527607466780497
0.519760210953911,-0.1623245945940353,-0.3132424254733421,-0.25825461620834567,-0.25377745867358525
-0.40980675317042714,-0.4615163805582238,-0.44528143531343667,-0.44457586051770437,-0.4604628214919546
0.8760694445013212,0.9376149278175929,0.9500099622501135,0.7654060432691727,0.6687992455737686
0.9905320291032989,0.9982941497236394,0.9861609892926565,0.9815614712151721,1.0
0.9988387174731741,0.9988387174731741,0.9988387174731741,0.9988387174731741,0.9988387174731741
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
