1,2,3,4,5
0.9513256220572042,0.018578191622185186,0.0025161207292208228,0.0024665123150983716,0.9725043544797431
0.031680884182416644,0.00011124583464125064,8.947735178164866e-05,0.952411679816349,0.0015474931643721295
0.04423297267161637,0.06095670766293499,0.24717168412900167,0.033653771913720154,0.02610705637276762
0.9078643262317714,1.0,0.07496665248491027,0.2055470379399301,0.0014259641391724926
0.9608260081946244,0.9608260081946244,0.9699534645231771,0.9608260081946244,0.9694372678558696
1.0,1.0,1.0,0.9644871539727894,0.9964309189533045
1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.9194824652502065,1.0,0.9938101009934854
0.9951408486862072,0.9892853935775936,1.0,0.72421249132815,1.0
0.9509812817276928,0.933226517092806,0.7650250391890046,1.0,1.0
0.5548292791967,0.6390428753720607,0.5197175224299412,0.5197175224299412,0.5197175224299412
0.5962541996884974,0.0006120935762242907,0.00020583532694087056,0.00040066286928828966,4.975855021693966e-05
0.003434234655553887,0.002618133869621362,8.924436819294156e-05,5.177478779955708e-05,0.00030490381408798927
0.8072371955912678,0.9606784333235743,0.9534004943633638,0.9980000173415384,0.682422698284538
0.009171004906750343,0.008373216368248376,0.7280315343292048,0.6332707301461539,0.5818294427007498
0.9702868322439263,0.13720607022007691,0.0083856572589171,-0.0022015350552334833,0.00015300972181091812
0.16844815549602812,-0.07946971337618013,-0.3811065067041151,-0.41180693134264923,-0.42427930592379015
0.48305142587293864,0.2768079331576644,0.1319005507400114,0.003057927927974401,0.02874259120784948
0.9926858996541027,0.8053162889596504,0.3900240722154621,0.511867570326729,0.9141836923437175
0.9938531183739576,0.943098801981857,0.8565172876826365,0.8685288916567424,0.9935612466189024
0.9232383422184589,0.6567116458634563,0.8959148742142855,0.993888202978463,0.9942445056934635
0.8602852085281094,0.6640296487616465,0.7224098048547898,0.7167340933211176,0.7688953606830924
0.5993316048240248,0.6800503594296972,0.8140978851949683,0.7778311980042341,0.819007105276802
0.9994782398197146,0.6637755956743039,0.33158623509798146,0.8150007465353386,1.0
0.6758857971499135,0.24470181695096205,0.7608061203472057,1.0,0.9661472529341942
0.31762464467922225,0.7381702464315512,0.7072606569348375,0.6141957471122873,0.8966761785103685
0.34770923889568794,0.12221881056665568,0.10654433942873251,0.32810539408023354,0.20689339587644998
0.39601508498831606,0.3647527065291436,0.7947999322283199,0.6378830944691077,0.3940806130440673
0.986226227818024,0.49161029259186295,0.8142424008543657,0.9551798136199146,0.9912296167564021
0.41818170303240754,0.9011069913176478,0.965068037651115,0.9907197469151688,0.22145179062364115
0.5947707578973553,0.5640898543599892,0.3389923579853379,0.907010924558225,0.33022544734582693
0.9882131949774453,0.948031787761215,0.35759372427204383,0.9224069317157361,0.806080116238896
0.9700341760637805,0.43271923848448113,0.9638698212196273,0.866711096301233,0.866711096301233
0.33261904552461186,0.9963574634933542,0.9857643455139193,0.9857643455139193,0.9857643455139193
0.44435271698764933,0.44435271698764933,0.44435271698764933,0.44435271698764933,0.44435271698764933
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.9994587712491196,0.9994587712491196,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.9998380915741627
